text,label
"আমার নানাজানের মুখে শুনেছি, তিমি নাকি মানুষকে বাচাতে সাহায্য করে। আজ তার প্রমাণ পেলাম ।",0
মুক্তিযোদ্ধার নাতি নাতনিরা মেডিকেলে চান্স পাবে না তো কি রাজাকারের বাচ্চারা পাবে?,1
ঐ দেহ তোমার একদিন কাল হবে।,0
ইউনূস মাস্ককে বাংলাদেশে আমন্ত্রণ জানান সম্ভাব্য উদ্বোধনের জন্য,0
রাত ৮টার পর থেকে শহরটা অপরাধ চক্রের কাছে লিজ দেয়া হয়েছে! সাধারণ নাগরিকরা সাবধান।,1
বাইকে কাম করার আর জায়গা পাই না,1
আবেগ ভালো অতি আবেগ ভালো না,0
খেলার প্রতি কতটা ভালোবাসা থাকলে গলায় ইঞ্জুরি নিয়েও খেলতে নাম যায়। ভালোবাসা অবিরাম।,1
"সব জায়গায় দুর্নীতি ,শুধু আমি যে হলে পরিক্ষা দেই সেখানে কেউ ঘাড়ও ঘুড়াতে পারে না।",1
"প্রাইভেট পাওয়ার প্লান্ট নির্মাণ বন্ধ এবং সময় শেষ হওয়া প্লান্ট বন্ধ না হলে, এ খাতে খরচ কমানো যাবে কিনা?",1
হাসতে হাসতে পেট ব্যাথা হয়েগেছে,1
এগুলো দিয়ে তো মার্কেটে দাম পাইতেছি নাহ্।,1
"ধৈর্য হলো সফলতার মুল চাবিকাঠি,, সবাই সবার পাশে থেকে ধৈর্য ধরে কাজ করে যাও সফলতা অবশ্যই আসবে।",0
"প্রচুর পড়তে হবে, পড়া কোন বিকল্প নাই, পাঁচ মিনিট অপচয় করা যাবে না, সুতরাং যে অবস্থা থাকি না কেন পড়ে হবে।",1
যেই স্বৈরাচার ও সন্ত্রাসীদের পক্ষে কথা বলবে থাকেই শাস্তির আওতায় আনা উচিত,0
